105	105
105	106
1607	1607
1607	1608
1607	1609
1607	1610
1608	1607
1608	1608
1608	1609
1608	1610
1609	1607
1609	1608
1609	1609
1609	1610
1612	1612
1612	1613
1612	1614
1613	1612
1613	1613
1613	1614
1340	1340
1340	1341
1323	1323
1323	1476
1323	1477
1476	1323
1476	1476
1476	1477
1616	1616
1616	1617
1616	1618
1617	1616
1617	1617
1617	1618
1620	1620
1620	1621
1623	1623
1623	1624
1712	1712
1712	248
1712	1713
248	1712
248	248
248	1713
1715	1715
1715	1716
1715	1717
1716	1715
1716	1716
1716	1717
1719	1719
1719	1720
1719	1721
1720	1719
1720	1720
1720	1721
1723	1723
1723	1724
1921	1921
1921	1719
1926	1926
1926	1927
9441	9441
9441	9442
9441	9443
9442	9441
9442	9442
9442	9443
9509	9509
9509	9514
9509	1235
9509	9515
9509	1352
9514	9509
9514	9514
9514	1235
9514	9515
9514	1352
1235	9509
1235	9514
1235	1235
1235	9515
1235	1352
9515	9509
9515	9514
9515	1235
9515	9515
9515	1352
1261	1261
1261	1262
9568	9568
9568	9569
9568	9570
9568	9571
9568	9572
9568	9573
9569	9568
9569	9569
9569	9570
9569	9571
9569	9572
9569	9573
9570	9568
9570	9569
9570	9570
9570	9571
9570	9572
9570	9573
9571	9568
9571	9569
9571	9570
9571	9571
9571	9572
9571	9573
9572	9568
9572	9569
9572	9570
9572	9571
9572	9572
9572	9573
3215	3215
3215	1582
9646	9646
9646	9647
9646	9648
9646	9649
9647	9646
9647	9647
9647	9648
9647	9649
9648	9646
9648	9647
9648	9648
9648	9649
9848	9848
9848	9849
9848	9850
9849	9848
9849	9849
9849	9850
9879	9879
9879	9880
9967	9967
9967	9968
9996	9996
9996	9997
10105	10105
10105	10106
10163	10163
10163	10176
10163	10177
10176	10163
10176	10176
10176	10177
10375	10375
10375	10278
10415	10415
10415	9416
10513	10513
10513	10514
10527	10527
10527	10529
10527	10531
10529	10527
10529	10529
10529	10531
10604	10604
10604	10605
10768	10768
10768	10770
10768	10771
10770	10768
10770	10770
10770	10771
9600	9600
9600	10292
10825	10825
10825	10826
10841	10841
10841	10842
10841	10843
10842	10841
10842	10842
10842	10843
10874	10874
10874	1235
10903	10903
10903	9705
10903	10904
9705	10903
9705	9705
9705	10904
10913	10913
10913	10496
10913	10914
10496	10913
10496	10496
10496	10914
10936	10936
10936	10937
10936	9591
10936	10938
10936	10292
10936	10939
10937	10936
10937	10937
10937	9591
10937	10938
10937	10292
10937	10939
9591	10936
9591	10937
9591	9591
9591	10938
9591	10292
9591	10939
10938	10936
10938	10937
10938	9591
10938	10938
10938	10292
10938	10939
10292	10936
10292	10937
10292	9591
10292	10938
10292	10292
10292	10939
10947	10947
10947	10948
11013	11013
11013	9612
11058	11058
11058	11059
11058	11060
11059	11058
11059	11059
11059	11060
11062	11062
11062	11063
11169	11169
11169	10626
11169	10864
10626	11169
10626	10626
10626	10864
248	248
248	11374
248	11375
248	249
11374	248
11374	11374
11374	11375
11374	249
11375	248
11375	11374
11375	11375
11375	249
11402	11402
11402	11179
11443	11443
11443	11444
11469	11469
11469	11470
11469	11471
11469	9810
11470	11469
11470	11470
11470	11471
11470	9810
11471	11469
11471	11470
11471	11471
11471	9810
9616	9616
9616	9390
9616	11487
9616	11488
9616	9389
9616	11489
9616	11135
9616	11490
9616	11491
9390	9616
9390	9390
9390	11487
9390	11488
9390	9389
9390	11489
9390	11135
9390	11490
9390	11491
11487	9616
11487	9390
11487	11487
11487	11488
11487	9389
11487	11489
11487	11135
11487	11490
11487	11491
11488	9616
11488	9390
11488	11487
11488	11488
11488	9389
11488	11489
11488	11135
11488	11490
11488	11491
9389	9616
9389	9390
9389	11487
9389	11488
9389	9389
9389	11489
9389	11135
9389	11490
9389	11491
11489	9616
11489	9390
11489	11487
11489	11488
11489	9389
11489	11489
11489	11135
11489	11490
11489	11491
11135	9616
11135	9390
11135	11487
11135	11488
11135	9389
11135	11489
11135	11135
11135	11490
11135	11491
11490	9616
11490	9390
11490	11487
11490	11488
11490	9389
11490	11489
11490	11135
11490	11490
11490	11491
1473	1473
