27054	27054
27054	27055
27054	27056
27055	27054
27055	27055
27055	27056
27057	27057
27057	27058
27057	27059
27058	27057
27058	27058
27058	27059
26869	26869
26869	26868
26869	26870
26868	26869
26868	26868
26868	26870
27062	27062
27062	27063
27062	27064
27063	27062
27063	27063
27063	27064
27065	27065
27065	27066
26757	26757
26757	26756
27067	27067
27067	27068
27069	27069
27069	27070
27080	27080
27080	27081
27080	27082
27080	27083
27081	27080
27081	27081
27081	27082
27081	27083
27082	27080
27082	27081
27082	27082
27082	27083
11118	11118
11118	27084
11118	27085
27084	11118
27084	27084
27084	27085
27088	27088
27088	27089
27091	27091
27091	27092
27091	27093
27092	27091
27092	27092
27092	27093
16685	16685
16685	27094
638	638
638	27095
638	27096
638	27097
638	27098
638	27099
27095	638
27095	27095
27095	27096
27095	27097
27095	27098
27095	27099
27096	638
27096	27095
27096	27096
27096	27097
27096	27098
27096	27099
27097	638
27097	27095
27097	27096
27097	27097
27097	27098
27097	27099
27098	638
27098	27095
27098	27096
27098	27097
27098	27098
27098	27099
27100	27100
27100	27101
27102	27102
27102	11469
27102	11997
11469	27102
11469	11469
11469	11997
27105	27105
27105	27106
27110	27110
27110	27111
27114	27114
27114	27115
27114	27116
27115	27114
27115	27115
27115	27116
10617	10617
10617	12395
10617	27120
12395	10617
12395	12395
12395	27120
27123	27123
27123	27124
27125	27125
27125	26823
27127	27127
27127	27128
27127	27129
27128	27127
27128	27128
27128	27129
27130	27130
27130	27131
27130	27132
27130	27133
27131	27130
27131	27131
27131	27132
27131	27133
27132	27130
27132	27131
27132	27132
27132	27133
27134	27134
27134	27135
27134	27136
27135	27134
27135	27135
27135	27136
27138	27138
27138	27139
27140	27140
27140	27015
27140	27016
27015	27140
27015	27015
27015	27016
27141	27141
27141	27142
26745	26745
26745	27144
26745	27145
26745	27146
27144	26745
27144	27144
27144	27145
27144	27146
27145	26745
27145	27144
27145	27145
27145	27146
27149	27149
27149	26672
27150	27150
27150	27151
27152	27152
27152	27153
27156	27156
27156	27157
27158	27158
27158	27159
27160	27160
27160	27161
26937	26937
26937	26908
27165	27165
27165	27166
27168	27168
27168	27169
27171	27171
27171	27172
27171	27173
27172	27171
27172	27172
27172	27173
27177	27177
27177	27178
27177	27179
27178	27177
27178	27178
27178	27179
434	434
434	27180
27181	27181
27181	27182
26861	26861
26861	27184
27188	27188
27188	27189
27188	27190
27189	27188
27189	27189
27189	27190
27191	27191
27191	27192
27191	13196
27191	1773
27191	1618
27191	27193
27192	27191
27192	27192
27192	13196
27192	1773
27192	1618
27192	27193
13196	27191
13196	27192
13196	13196
13196	1773
13196	1618
13196	27193
1773	27191
1773	27192
1773	13196
1773	1773
1773	1618
1773	27193
1618	27191
1618	27192
1618	13196
1618	1773
1618	1618
1618	27193
27196	27196
27196	27197
27196	27198
27197	27196
27197	27197
27197	27198
11360	11360
11360	27200
11360	27201
27200	11360
27200	27200
27200	27201
27202	27202
27202	27203
27204	27204
27204	27205
26975	26975
26975	27208
26975	26974
27208	26975
27208	27208
27208	26974
27209	27209
27209	27210
27211	27211
27211	27212
27215	27215
27215	8695
15109	15109
15109	26726
27218	27218
27218	27219
27220	27220
27220	27221
26955	26955
26955	27222
26955	26906
27222	26955
27222	27222
27222	26906
27223	27223
27223	27224
27225	27225
27225	27226
27227	27227
27227	27228
27231	27231
27231	27232
27231	27233
27232	27231
27232	27232
27232	27233
27234	27234
27234	27235
27237	27237
27237	27238
27240	27240
27240	27241
27240	27242
27240	27243
27240	27244
27241	27240
27241	27241
27241	27242
27241	27243
27241	27244
27242	27240
27242	27241
27242	27242
27242	27243
27242	27244
27243	27240
27243	27241
27243	27242
27243	27243
27243	27244
27246	27246
27246	27247
49807	49807
49807	1362
49807	49764
1362	49807
1362	1362
1362	49764
49877	49877
49877	1311
121069	121069
121069	49567
121069	121070
121069	121071
49567	121069
49567	49567
49567	121070
49567	121071
121070	121069
121070	49567
121070	121070
121070	121071
121073	121073
121073	121074
121073	1427
121074	121073
121074	121074
121074	1427
16599	16599
16599	1762
16599	121075
16599	26929
1762	16599
1762	1762
1762	121075
1762	26929
121075	16599
121075	1762
121075	121075
121075	26929
121077	121077
121077	121078
121081	121081
121081	121082
121081	56837
121082	121081
121082	121082
121082	56837
244	244
244	25292
244	245
25292	244
25292	25292
25292	245
121088	121088
121088	36448
121099	121099
121099	121100
121101	121101
121101	121102
121101	121103
121101	121104
121101	1311
121101	121105
121102	121101
121102	121102
121102	121103
121102	121104
121102	1311
121102	121105
121103	121101
121103	121102
121103	121103
121103	121104
121103	1311
121103	121105
121104	121101
121104	121102
121104	121103
121104	121104
121104	1311
121104	121105
1311	121101
1311	121102
1311	121103
1311	121104
1311	1311
1311	121105
11541	11541
11541	39792
11541	123115
39792	11541
39792	39792
39792	123115
58437	58437
58437	10065
58437	58437
58437	16842
10065	10065
10065	16842
1893	1893
1893	11963
1893	123274
1893	123275
11963	1893
11963	11963
11963	123274
11963	123275
123274	1893
123274	11963
123274	123274
123274	123275
123460	123460
123460	123461
123569	123569
123569	58576
11030	11030
11030	123601
123749	123749
123749	21445
12749	12749
12749	13853
12749	123769
12749	123770
13853	12749
13853	13853
13853	123769
13853	123770
123769	12749
123769	13853
123769	123769
123769	123770
88891	88891
88891	688
124033	124033
124033	13364
124033	11285
13364	124033
13364	13364
13364	11285
13530	13530
13530	124065
3858	3858
3858	10842
16801	16801
16801	16636
35183	35183
35183	148788
148795	148795
148795	34387
129537	129537
129537	86481
49479	49479
49479	253
148958	148958
148958	58619
148803	148803
148803	58516
27644	27644
27644	148990
260	260
260	253
149017	149017
149017	148990
149043	149043
149043	8308
149043	149044
8308	149043
8308	8308
8308	149044
70073	70073
70073	149075
70073	149076
149075	70073
149075	149075
149075	149076
149086	149086
149086	86938
95022	95022
95022	149099
97633	97633
97633	148949
16667	16667
16667	35361
16667	22806
35361	16667
35361	35361
35361	22806
13204	13204
13204	23390
149329	149329
149329	149330
149329	149329
149329	23539
15709	15709
15709	148977
15709	55342
148977	15709
148977	148977
148977	55342
69589	69589
69589	69587
69589	69588
69589	1340
69587	69589
69587	69587
69587	69588
69587	1340
69588	69589
69588	69587
69588	69588
69588	1340
39622	39622
39622	13204
39622	39622
39622	91213
25281	25281
25281	240
153828	153828
153828	157978
158047	158047
158047	149653
158402	158402
158402	24562
158402	158403
24562	158402
24562	24562
24562	158403
158542	158542
158542	107882
158412	158412
158412	1690
158412	127578
158412	158883
1690	158412
1690	1690
1690	127578
1690	158883
127578	158412
127578	1690
127578	127578
127578	158883
117830	117830
117830	1690
159289	159289
159289	159290
159289	88165
159289	159291
159289	88166
159290	159289
159290	159290
159290	88165
159290	159291
159290	88166
88165	159289
88165	159290
88165	88165
88165	159291
88165	88166
159291	159289
159291	159290
159291	88165
159291	159291
159291	88166
57040	57040
57040	159563
57040	22943
159563	57040
159563	159563
159563	22943
3864	3864
3864	159803
55183	55183
55183	159907
154268	154268
154268	159990
254	254
254	261
16457	16457
16457	1690
66196	66196
66196	260
118736	118736
118736	49485
118736	93555
49485	118736
49485	49485
49485	93555
27744	27744
27744	142392
43396	43396
43396	185449
49703	49703
49703	185472
185536	185536
185536	37559
25488	25488
25488	2997
198224	198224
198224	198225
198224	108242
198224	198226
198224	198227
198224	198228
198225	198224
198225	198225
198225	108242
198225	198226
198225	198227
198225	198228
108242	198224
108242	198225
108242	108242
108242	198226
108242	198227
108242	198228
198226	198224
198226	198225
198226	108242
198226	198226
198226	198227
198226	198228
198227	198224
198227	198225
198227	108242
198227	198226
198227	198227
198227	198228
198231	198231
198231	198232
198235	198235
198235	46764
198240	198240
198240	198241
198242	198242
198242	91185
26996	26996
26996	198254
198259	198259
198259	198260
127901	127901
127901	198262
127901	198263
127901	198264
127901	198265
198262	127901
198262	198262
198262	198263
198262	198264
198262	198265
198263	127901
198263	198262
198263	198263
198263	198264
198263	198265
198264	127901
198264	198262
198264	198263
198264	198264
198264	198265
198266	198266
198266	198267
127901	127901
127901	198265
198282	198282
198282	26873
198293	198293
198293	198294
198304	198304
198304	198305
93433	93433
93433	64920
198350	198350
198350	198351
198352	198352
198352	198353
198352	198354
198353	198352
198353	198353
198353	198354
198219	198219
198219	198363
198219	198364
198219	198365
198219	198366
198363	198219
198363	198363
198363	198364
198363	198365
198363	198366
198364	198219
198364	198363
198364	198364
198364	198365
198364	198366
198365	198219
198365	198363
198365	198364
198365	198365
198365	198366
198367	198367
198367	2606
198367	198368
2606	198367
2606	2606
2606	198368
198380	198380
198380	26873
198380	198381
198380	26874
26873	198380
26873	26873
26873	198381
26873	26874
198381	198380
198381	26873
198381	198381
198381	26874
198386	198386
198386	198387
198389	198389
198389	198390
181938	181938
181938	198397
181938	63351
181938	198398
198397	181938
198397	198397
198397	63351
198397	198398
63351	181938
63351	198397
63351	63351
63351	198398
198399	198399
198399	198400
198416	198416
198416	198417
198428	198428
198428	198429
198428	95141
198428	198430
198429	198428
198429	198429
198429	95141
198429	198430
95141	198428
95141	198429
95141	95141
95141	198430
198445	198445
198445	198446
198445	69815
198446	198445
198446	198446
198446	69815
16708	16708
16708	198451
170956	170956
170956	198460
198472	198472
198472	198473
198496	198496
198496	198497
198513	198513
198513	198514
198513	198515
198513	198516
198513	198517
198514	198513
198514	198514
198514	198515
198514	198516
198514	198517
198515	198513
198515	198514
198515	198515
198515	198516
198515	198517
198516	198513
198516	198514
198516	198515
198516	198516
198516	198517
198518	198518
198518	198519
198518	198520
198518	198521
198519	198518
198519	198519
198519	198520
198519	198521
198520	198518
198520	198519
198520	198520
198520	198521
198527	198527
198527	198528
198541	198541
198541	198542
198544	198544
198544	198545
198546	198546
198546	198547
198551	198551
198551	16504
198551	198552
198551	198553
198551	198554
16504	198551
16504	16504
16504	198552
16504	198553
16504	198554
198552	198551
198552	16504
198552	198552
198552	198553
198552	198554
198553	198551
198553	16504
198553	198552
198553	198553
198553	198554
198564	198564
198564	26877
198578	198578
198578	198225
198599	198599
198599	198600
198599	198601
198600	198599
198600	198600
198600	198601
198602	198602
198602	198603
198618	198618
198618	198619
198620	198620
198620	198621
198620	198622
198620	198623
198621	198620
198621	198621
198621	198622
198621	198623
198622	198620
198622	198621
198622	198622
198622	198623
89929	89929
89929	198624
89929	198625
89929	198626
198624	89929
198624	198624
198624	198625
198624	198626
198625	89929
198625	198624
198625	198625
198625	198626
198628	198628
198628	48905
