94994	94994
94994	149010
39393	39393
39393	149038
39393	11156
149038	39393
149038	149038
149038	11156
149054	149054
149054	91148
119	119
119	55205
119	55212
55205	119
55205	55205
55205	55212
149105	149105
149105	26713
149062	149062
149062	80809
149140	149140
149140	148976
149217	149217
149217	91540
148977	148977
148977	15709
149245	149245
149245	149246
149212	149212
149212	149211
149341	149341
149341	149033
66295	66295
66295	148777
455376	455376
455376	455377
148777	148777
148777	66295
148777	148778
66295	148777
66295	66295
66295	148778
148834	148834
148834	27358
148834	139405
27358	148834
27358	27358
27358	139405
148870	148870
148870	148872
39479	39479
39479	1335
42196	42196
42196	148928
148928	148928
148928	42196
149031	149031
149031	26713
26978	26978
26978	149062
149072	149072
149072	93555
149072	8101
93555	149072
93555	93555
93555	8101
119	119
119	55205
91540	91540
91540	13790
91540	91540
91540	13790
2009	2009
2009	135482
148836	148836
148836	149223
15796	15796
15796	149242
93555	93555
93555	8101
93555	149072
8101	93555
8101	8101
8101	149072
149276	149276
149276	59417
149294	149294
149294	26772
105895	105895
105895	57761
149203	149203
149203	91540
470811	470811
470811	470812
470837	470837
470837	26920
470844	470844
470844	66691
119	119
119	55212
80725	80725
80725	149007
91540	91540
91540	13790
26974	26974
26974	87758
470889	470889
470889	470890
470889	303526
470890	470889
470890	470890
470890	303526
470889	470889
470889	27248
470889	303526
27248	470889
27248	27248
27248	303526
146402	146402
146402	478936
478950	478950
478950	478952
146402	146402
146402	478936
479001	479001
479001	478936
479043	479043
479043	479044
470889	470889
470889	27248
470889	303526
27248	470889
27248	27248
27248	303526
470889	470889
470889	27248
470889	303526
27248	470889
27248	27248
27248	303526
439887	439887
439887	405663
25621	25621
25621	13790
148837	148837
148837	148839
148837	148838
148839	148837
148839	148839
148839	148838
49485	49485
49485	8101
149072	149072
149072	80725
149072	39479
80725	149072
80725	80725
80725	39479
119	119
119	91540
119	119
119	149096
80725	80725
80725	91540
149195	149195
149195	148778
93555	93555
93555	149072
149290	149290
149290	120417
149294	149294
149294	26772
15709	15709
15709	148977
149346	149346
149346	139405
149346	27358
139405	149346
139405	139405
139405	27358
13790	13790
13790	149203
15442	15442
15442	15713
7576	7576
7576	86355
27775	27775
27775	253397
253401	253401
253401	207441
253409	253409
253409	253410
253420	253420
253420	135
253422	253422
253422	253423
253432	253432
253432	253433
253457	253457
253457	16409
247102	247102
247102	247390
26948	26948
26948	253469
26948	253470
253469	26948
253469	253469
253469	253470
253484	253484
253484	253485
23824	23824
23824	27384
253495	253495
253495	253496
55205	55205
55205	91540
253507	253507
253507	149297
253508	253508
253508	253509
253520	253520
253520	253521
253540	253540
253540	253541
253540	253542
253541	253540
253541	253541
253541	253542
253553	253553
253553	253554
253553	253555
253554	253553
253554	253554
253554	253555
36394	36394
36394	135487
247358	247358
247358	253585
253634	253634
253634	253635
253647	253647
253647	253648
253650	253650
253650	16603
253650	253651
16603	253650
16603	16603
16603	253651
253669	253669
253669	253670
253674	253674
253674	253675
253695	253695
253695	253696
253697	253697
253697	253698
253697	253699
253698	253697
253698	253698
253698	253699
246790	246790
246790	89732
253711	253711
253711	253712
121115	121115
121115	27686
121115	253719
27686	121115
27686	27686
27686	253719
253723	253723
253723	253724
253723	253725
253724	253723
253724	253724
253724	253725
253794	253794
253794	253795
455308	455308
455308	455309
455313	455313
455313	345877
455313	455314
345877	455313
345877	345877
345877	455314
27730	27730
27730	455316
455319	455319
455319	455320
455319	455321
455320	455319
455320	455320
455320	455321
455322	455322
455322	389645
455357	455357
455357	389645
455357	26864
389645	455357
389645	389645
389645	26864
455394	455394
455394	455395
455394	455396
455395	455394
455395	455395
455395	455396
11751	11751
11751	16755
455415	455415
455415	455416
26773	26773
26773	21709
455466	455466
455466	455467
455476	455476
455476	455477
89929	89929
89929	257151
89929	455508
257151	89929
257151	257151
257151	455508
470816	470816
470816	470817
149072	149072
149072	8101
228	228
228	16599
228	55212
228	149153
16599	228
16599	16599
16599	55212
16599	149153
55212	228
55212	16599
55212	55212
55212	149153
119	119
119	149096
91540	91540
91540	13790
148871	148871
148871	121075
149294	149294
149294	26772
470933	470933
470933	431643
25621	25621
25621	13790
478957	478957
478957	478958
149072	149072
149072	93555
149072	8101
93555	149072
93555	93555
93555	8101
49485	49485
49485	8101
119	119
119	149096
479056	479056
479056	479057
479070	479070
479070	479071
479083	479083
479083	479084
69587	69587
69587	69589
491809	491809
491809	491810
491809	68457
491810	491809
491810	491810
491810	68457
492039	492039
492039	492040
492101	492101
492101	492102
91662	91662
91662	134825
