30179	17040
30179	2409
17040	30179
17040	17040
17040	2409
30180	30180
30180	30181
30180	17923
30181	30180
30181	30181
30181	17923
17285	17285
17285	30182
17285	30183
30182	17285
30182	30182
30182	30183
17397	17397
17397	2236
17397	30173
17397	30174
2236	17397
2236	2236
2236	30173
2236	30174
30173	17397
30173	2236
30173	30173
30173	30174
17213	17213
17213	17217
17213	17213
17213	17217
17213	17218
17217	17213
17217	17217
17217	17218
25519	25519
25519	10934
16544	16544
16544	30184
30187	30187
30187	11640
17217	17217
17217	17899
30197	30197
30197	30198
12838	12838
12838	288
293	293
293	292
293	30205
292	293
292	292
292	30205
294	294
294	283
13537	13537
13537	30212
30216	30216
30216	293
33975	33975
33975	33976
33978	33978
33978	33979
33978	33980
33978	33981
33979	33978
33979	33979
33979	33980
33979	33981
33980	33978
33980	33979
33980	33980
33980	33981
33982	33982
33982	33983
33982	33984
33983	33982
33983	33983
33983	33984
33986	33986
33986	33979
33990	33990
33990	33991
33990	16434
33991	33990
33991	33991
33991	16434
33992	33992
33992	33993
33992	33994
33993	33992
33993	33993
33993	33994
33996	33996
33996	33997
33998	33998
33998	33999
34000	34000
34000	33606
34000	34001
33606	34000
33606	33606
33606	34001
34002	34002
34002	33980
34003	34003
34003	34004
34003	34005
34004	34003
34004	34004
34004	34005
34006	34006
34006	34007
34008	34008
34008	34009
34008	34010
34008	34011
34009	34008
34009	34009
34009	34010
34009	34011
34010	34008
34010	34009
34010	34010
34010	34011
34012	34012
34012	892
34012	34013
34012	34014
34012	34015
34012	34016
34012	34017
34012	34018
892	34012
892	892
892	34013
892	34014
892	34015
892	34016
892	34017
892	34018
34013	34012
34013	892
34013	34013
34013	34014
34013	34015
34013	34016
34013	34017
34013	34018
34014	34012
34014	892
34014	34013
34014	34014
34014	34015
34014	34016
34014	34017
34014	34018
34015	34012
34015	892
34015	34013
34015	34014
34015	34015
34015	34016
34015	34017
34015	34018
34016	34012
34016	892
34016	34013
34016	34014
34016	34015
34016	34016
34016	34017
34016	34018
34017	34012
34017	892
34017	34013
34017	34014
34017	34015
34017	34016
34017	34017
34017	34018
34019	34019
34019	34020
36343	36343
36343	12577
36344	36344
36344	36345
36353	36353
36353	32136
36369	36369
36369	36370
36369	36371
36370	36369
36370	36370
36370	36371
36374	36374
36374	16434
36356	36356
36356	36376
36356	8754
36376	36356
36376	36376
36376	8754
36393	36393
36393	36394
36393	36395
36394	36393
36394	36394
36394	36395
64	64
64	27121
36396	36396
36396	36397
36400	36400
36400	36401
36400	36402
36401	36400
36401	36401
36401	36402
3894	3894
3894	36405
23562	23562
23562	638
23562	36417
23562	36418
638	23562
638	638
638	36417
638	36418
36417	23562
36417	638
36417	36417
36417	36418
36421	36421
36421	1984
36435	36435
36435	36436
36435	36437
36435	36438
36436	36435
36436	36436
36436	36437
36436	36438
36437	36435
36437	36436
36437	36437
36437	36438
36443	36443
36443	36444
36439	36439
36439	36450
36518	36518
36518	4701
36531	36531
36531	36532
36489	36489
36489	36490
36402	36402
36402	36401
36546	36546
36546	36402
36547	36547
36547	36548
36553	36553
36553	36554
36553	36555
36554	36553
36554	36554
36554	36555
36559	36559
36559	36560
46738	46738
46738	46739
46740	46740
46740	46741
46740	46742
46741	46740
46741	46741
46741	46742
6032	6032
6032	34347
46757	46757
46757	46758
46764	46764
46764	46765
46764	46766
46765	46764
46765	46765
46765	46766
46767	46767
46767	46764
46791	46791
46791	46792
46791	46793
46791	26873
46791	46794
46792	46791
46792	46792
46792	46793
46792	26873
46792	46794
46793	46791
46793	46792
46793	46793
46793	26873
46793	46794
26873	46791
26873	46792
26873	46793
26873	26873
26873	46794
46805	46805
46805	46806
46825	46825
46825	27716
46825	34347
27716	46825
27716	27716
27716	34347
46837	46837
46837	32632
46837	46838
46837	46839
32632	46837
32632	32632
32632	46838
32632	46839
46838	46837
46838	32632
46838	46838
46838	46839
46854	46854
46854	46855
46884	46884
46884	46777
46884	46885
46777	46884
46777	46777
46777	46885
46841	46841
46841	46892
46841	46893
46841	46894
46892	46841
46892	46892
46892	46893
46892	46894
46893	46841
46893	46892
46893	46893
46893	46894
46899	46899
46899	46900
46907	46907
46907	46908
46907	46909
46908	46907
46908	46908
46908	46909
46913	46913
46913	46914
46818	46818
46818	46819
46823	46823
46823	46928
42014	42014
42014	46935
42014	46855
46935	42014
46935	46935
46935	46855
46939	46939
46939	46744
18615	18615
18615	46943
34003	34003
34003	34005
34003	46948
34005	34003
34005	34005
34005	46948
46955	46955
46955	46956
32282	32282
32282	46962
46972	46972
46972	26974
960	960
960	49741
960	49742
49741	960
49741	49741
49741	49742
49771	49771
49771	49772
49771	49773
49772	49771
49772	49772
49772	49773
1357	1357
1357	631
1357	39981
631	1357
631	631
631	39981
1364	1364
1364	1369
1364	49812
1369	1364
1369	1369
1369	49812
49828	49828
49828	49830
49775	49775
49775	362
49775	1388
362	49775
362	362
362	1388
49828	49828
49828	1362
49828	182
1362	49828
1362	1362
1362	182
49911	49911
49911	49873
49911	22666
49873	49911
49873	49873
49873	22666
49930	49930
49930	962
49960	49960
49960	49959
49995	49995
49995	49996
49995	49997
49996	49995
49996	49996
49996	49997
50024	50024
50024	50025
50024	50026
50025	50024
50025	50025
50025	50026
49864	49864
49864	20639
49864	21195
20639	49864
20639	20639
20639	21195
734	734
734	23014
734	50110
23014	734
23014	23014
23014	50110
49838	49838
49838	1357
49838	1362
1357	49838
1357	1357
1357	1362
50134	50134
50134	37788
50015	50015
50015	50142
55055	55055
55055	55056
55059	55059
55059	55060
55059	55061
55060	55059
55060	55060
55060	55061
55062	55062
55062	55063
55062	55064
55063	55062
55063	55063
55063	55064
55066	55066
55066	55067
55066	55068
55067	55066
55067	55067
55067	55068
55075	55075
55075	55076
55075	55077
55075	55078
55075	55079
55076	55075
55076	55076
55076	55077
55076	55078
55076	55079
55077	55075
55077	55076
55077	55077
55077	55078
55077	55079
55078	55075
55078	55076
55078	55077
55078	55078
55078	55079
28364	28364
28364	56457
56502	56502
56502	56503
49533	49533
49533	49534
56578	56578
56578	56579
56578	56580
56578	56581
56579	56578
56579	56579
56579	56580
56579	56581
56580	56578
56580	56579
56580	56580
56580	56581
56612	56612
56612	151
1833	1833
1833	56613
1833	165
1833	161
56613	1833
56613	56613
56613	165
56613	161
165	1833
165	56613
165	165
165	161
36084	36084
36084	56660
175	175
175	36739
56832	56832
56832	56833
56368	56368
56368	17146
59492	59492
59492	59493
59499	59499
59499	59500
59501	59501
59501	59502
59501	36367
59502	59501
59502	59502
59502	36367
59503	59503
59503	59504
59503	59505
59504	59503
59504	59504
59504	59505
2514	2514
2514	59518
59519	59519
59519	59520
59519	59521
59520	59519
59520	59520
59520	59521
59525	59525
59525	35063
59528	59528
59528	59529
59528	59530
59529	59528
59529	59529
59529	59530
59554	59554
59554	16986
59554	59555
59554	59556
16986	59554
16986	16986
16986	59555
16986	59556
59555	59554
59555	16986
59555	59555
59555	59556
59571	59571
59571	59572
59571	59573
59571	59574
59571	59575
59571	59576
59572	59571
59572	59572
59572	59573
59572	59574
59572	59575
59572	59576
59573	59571
59573	59572
59573	59573
59573	59574
59573	59575
59573	59576
59574	59571
59574	59572
59574	59573
59574	59574
59574	59575
59574	59576
59575	59571
59575	59572
59575	59573
59575	59574
59575	59575
59575	59576
57790	57790
57790	59583
59585	59585
59585	59586
59585	3104
59586	59585
59586	59586
59586	3104
59605	59605
59605	49094
59605	59606
59605	59607
49094	59605
49094	49094
49094	59606
49094	59607
59606	59605
59606	49094
59606	59606
59606	59607
49244	49244
49244	9499
59609	59609
59609	59610
59625	59625
59625	59626
59625	59627
59625	59628
59625	59629
59626	59625
59626	59626
59626	59627
59626	59628
59626	59629
59627	59625
59627	59626
59627	59627
59627	59628
59627	59629
59628	59625
59628	59626
59628	59627
59628	59628
59628	59629
57741	57741
57741	59649
57741	57751
59649	57741
59649	59649
59649	57751
59656	59656
59656	59657
59656	59658
59657	59656
59657	59657
59657	59658
59673	59673
59673	35045
59673	59674
59673	59529
35045	59673
35045	35045
35045	59674
35045	59529
59674	59673
59674	35045
59674	59674
59674	59529
59700	59700
59700	59701
59712	59712
59712	59713
59712	59714
59712	59715
59712	59716
59712	59717
59713	59712
59713	59713
59713	59714
59713	59715
59713	59716
59713	59717
59714	59712
59714	59713
59714	59714
59714	59715
59714	59716
59714	59717
59715	59712
59715	59713
59715	59714
59715	59715
59715	59716
59715	59717
59716	59712
59716	59713
59716	59714
59716	59715
59716	59716
59716	59717
59718	59718
59718	59719
59718	59720
59718	59721
59719	59718
59719	59719
59719	59720
59719	59721
59720	59718
59720	59719
59720	59720
59720	59721
59738	59738
59738	59739
59742	59742
59742	3265
59744	59744
59744	59745
59744	59746
59745	59744
59745	59745
59745	59746
59747	59747
59747	59748
44760	44760
44760	59771
59782	59782
59782	59783
59786	59786
59786	30111
19723	19723
19723	19722
59797	59797
59797	56269
59797	3238
56269	59797
56269	56269
56269	3238
59799	59799
59799	59800
59799	59801
59799	59802
59800	59799
59800	59800
59800	59801
59800	59802
59801	59799
59801	59800
59801	59801
59801	59802
56005	56005
56005	3224
56005	16980
3224	56005
3224	3224
3224	16980
59602	59602
59602	59813
59602	59814
59602	59815
59602	59816
59602	59817
59813	59602
59813	59813
59813	59814
59813	59815
59813	59816
59813	59817
59814	59602
59814	59813
59814	59814
59814	59815
59814	59816
59814	59817
59815	59602
59815	59813
59815	59814
59815	59815
59815	59816
59815	59817
59816	59602
59816	59813
59816	59814
59816	59815
59816	59816
59816	59817
59824	59824
59824	13554
59827	59827
59827	59828
59827	59829
59827	59830
59827	59831
59827	59832
59828	59827
59828	59828
59828	59829
59828	59830
59828	59831
59828	59832
59829	59827
59829	59828
59829	59829
59829	59830
59829	59831
59829	59832
59830	59827
59830	59828
59830	59829
59830	59830
59830	59831
59830	59832
59831	59827
59831	59828
59831	59829
59831	59830
59831	59831
59831	59832
20186	20186
20186	2873
59840	59840
59840	59841
59840	59849
59841	59840
59841	59841
59841	59849
59870	59870
59870	59871
59878	59878
59878	59879
59878	59880
59878	59881
59879	59878
59879	59879
59879	59880
59879	59881
59880	59878
59880	59879
59880	59880
59880	59881
59573	59573
59573	59886
59573	59574
59573	59575
59886	59573
59886	59886
59886	59574
59886	59575
59574	59573
59574	59886
59574	59574
59574	59575
59908	59908
59908	59909
59910	59910
59910	17126
59919	59919
59919	59920
59919	59921
59920	59919
59920	59920
59920	59921
38372	38372
38372	38373
49381	49381
49381	59941
59949	59949
59949	59515
3226	3226
3226	59950
58199	58199
58199	58145
58199	59958
58145	58199
58145	58145
58145	59958
28103	28103
28103	59964
28103	59965
28103	59966
59964	28103
59964	59964
59964	59965
59964	59966
59965	28103
59965	59964
59965	59965
59965	59966
59920	59920
59920	59974
37211	37211
37211	36695
59982	59982
59982	59983
59982	59984
59983	59982
59983	59983
59983	59984
59983	59983
59983	59985
59983	59984
59985	59983
59985	59985
59985	59984
60011	60011
60011	49114
60011	59588
49114	60011
49114	49114
49114	59588
60051	60051
60051	59701
60051	59700
59701	60051
59701	59701
59701	59700
60053	60053
60053	2805
60053	13554
2805	60053
2805	2805
2805	13554
60057	60057
60057	60058
2640	2640
2640	52141
60068	60068
60068	60069
60068	60070
60069	60068
60069	60069
60069	60070
60074	60074
60074	59739
60099	60099
60099	59515
60099	2855
59515	60099
59515	59515
59515	2855
3599	3599
3599	56134
22726	22726
22726	60115
52123	52123
52123	52157
60128	60128
60128	60129
60128	59529
60129	60128
60129	60129
60129	59529
60203	60203
60203	60204
5500	5500
5500	60205
5500	60206
60205	5500
60205	60205
60205	60206
59905	59905
59905	19722
59646	59646
59646	60130
60222	60222
60222	60223
60222	60224
60222	56134
60223	60222
60223	60223
60223	60224
60223	56134
60224	60222
60224	60223
60224	60224
60224	56134
60235	60235
60235	36545
53532	53532
53532	3559
53532	60241
53532	60242
53532	60243
3559	53532
3559	3559
3559	60241
3559	60242
3559	60243
60241	53532
60241	3559
60241	60241
60241	60242
60241	60243
60242	53532
60242	3559
60242	60241
60242	60242
60242	60243
60245	60245
60245	60246
60252	60252
60252	60253
60252	60254
60253	60252
60253	60253
60253	60254
60274	60274
60274	60275
60285	60285
60285	60286
60285	60287
60285	30890
60286	60285
60286	60286
60286	60287
60286	30890
60287	60285
60287	60286
60287	60287
60287	30890
658	658
658	481
60302	60302
60302	60252
60302	60254
60252	60302
60252	60252
60252	60254
60316	60316
60316	56168
60341	60341
60341	2975
2668	2668
2668	60396
60592	60592
60592	60593
187	187
187	60730
60762	60762
60762	60763
60762	60764
60763	60762
60763	60763
60763	60764
60779	60779
60779	60780
60779	60781
60779	60782
60779	60783
60779	60784
60780	60779
60780	60780
60780	60781
60780	60782
60780	60783
60780	60784
60781	60779
60781	60780
60781	60781
60781	60782
60781	60783
60781	60784
60782	60779
60782	60780
60782	60781
60782	60782
60782	60783
60782	60784
60783	60779
60783	60780
60783	60781
60783	60782
60783	60783
60783	60784
60791	60791
60791	36838
60795	60795
60795	49927
60795	60796
60795	60797
49927	60795
49927	49927
49927	60796
49927	60797
60796	60795
60796	49927
60796	60796
60796	60797
3573	3573
3573	60830
3573	60831
60830	3573
60830	60830
60830	60831
24503	24503
24503	24504
24503	129
24504	24503
24504	24504
24504	129
25335	25335
25335	25390
55520	55520
55520	60969
61116	61116
61116	61117
61116	61118
61117	61116
61117	61117
61117	61118
27906	27906
27906	50073
60968	60968
60968	459
60996	60996
60996	788
60996	25482
788	60996
788	788
788	25482
61016	61016
61016	60988
36351	36351
36351	36350
36351	61273
36351	36530
36350	36351
36350	36350
36350	61273
36350	36530
61273	36351
61273	36350
61273	61273
61273	36530
57101	57101
57101	37092
61307	61307
61307	61308
1315	1315
1315	49835
61322	61322
61322	92
33578	33578
33578	61339
33578	61340
61339	33578
61339	61339
61339	61340
24648	24648
24648	24645
61407	61407
61407	60788
61471	61471
61471	60669
61505	61505
61505	61506
61505	1299
61505	61124
61505	26583
61505	61125
61506	61505
61506	61506
61506	1299
61506	61124
61506	26583
61506	61125
1299	61505
1299	61506
1299	1299
1299	61124
1299	26583
1299	61125
61124	61505
61124	61506
61124	1299
61124	61124
61124	26583
61124	61125
26583	61505
26583	61506
26583	1299
26583	61124
26583	26583
26583	61125
25148	25148
25148	56654
25148	60703
56654	25148
56654	56654
56654	60703
16488	16488
16488	16491
40492	40492
40492	49708
55099	55099
55099	57563
55099	55225
57563	55099
57563	57563
57563	55225
66426	66426
66426	66427
66426	66428
66427	66426
66427	66427
66427	66428
66456	66456
66456	66457
66456	49720
66457	66456
66457	66457
66457	49720
36409	36409
36409	66494
36409	23913
66494	36409
66494	66494
66494	23913
57563	57563
57563	28093
57563	66522
28093	57563
28093	28093
28093	66522
66510	66510
66510	49727
66510	66526
49727	66510
49727	49727
49727	66526
58536	58536
58536	66552
58536	1857
66552	58536
66552	66552
66552	1857
58536	58536
58536	1857
23379	23379
23379	66565
23379	66412
66565	23379
66565	66565
66565	66412
11250	11250
11250	66600
40212	40212
40212	66367
42992	42992
42992	66616
49703	49703
49703	55396
66637	66637
66637	42639
66637	66282
42639	66637
42639	42639
42639	66282
66668	66668
66668	15373
66668	66408
15373	66668
15373	15373
15373	66408
66676	66676
66676	1617
66676	66677
66676	7886
1617	66676
1617	1617
1617	66677
1617	7886
66677	66676
66677	1617
66677	66677
66677	7886
66282	66282
66282	16452
66282	66282
66282	66696
66282	66697
66282	66698
66696	66282
66696	66696
66696	66697
66696	66698
66697	66282
66697	66696
66697	66697
66697	66698
66699	66699
66699	66700
66699	58707
66699	66701
66699	23393
66700	66699
66700	66700
66700	58707
66700	66701
66700	23393
58707	66699
58707	66700
58707	58707
58707	66701
58707	23393
66701	66699
66701	66700
66701	58707
66701	66701
66701	23393
66706	66706
66706	42639
43557	43557
43557	10574
33800	33800
33800	7886
66763	66763
66763	37112
66773	66773
66773	41778
66199	66199
66199	49729
66199	49730
66199	8428
66199	66800
49729	66199
49729	49729
49729	49730
49729	8428
49729	66800
49730	66199
49730	49729
49730	49730
49730	8428
49730	66800
8428	66199
8428	49729
8428	49730
8428	8428
8428	66800
110	110
110	66824
66273	66273
66273	9910
6478	6478
6478	66835
6478	42734
6478	36409
